generation,run_name,front,middle,back,total_thickness_cm,split,ok,message,front_flux,mid_flux,back_flux,attenuation_mid_vs_front,attenuation_back_vs_front,high_energy_survival,low_energy_build_ratio,spectrum_softening_factor,li_breeding_proxy,score
1,gen01_022__W_Ti_B4C_Cr_55_25_10_10_wt__W_Ti_B4C_60_30_10_wt__PbLi__10p0cm__25_25_50,W_Ti_B4C_Cr_55_25_10_10_wt,W_Ti_B4C_60_30_10_wt,PbLi,10.0,25_25_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0016e+00 seconds |    Reading cross sections          = 9.9622e-01 seconds |  Total time in simulation          = 2.5133e+01 seconds |    Time in transport only          = 2.5115e+01 seconds |    Time in active batches          = 2.5133e+01 seconds |    Time accumulating tallies       = 1.1418e-02 seconds |    Time writing statepoints        = 3.4708e-03 seconds |  Total time for finalization       = 9.7056e-04 seconds |  Total time elapsed                = 2.6142e+01 seconds |  Calculation Rate (active)         = 477451 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.25239 +/- 0.00016 |  | ,0.13959610985986565,0.1040815158453329,0.041231953974783714,0.7455903746158523,0.29536606726487324,0.2339004111867279,0.26003221331575493,0.880372670174061,0.11000000000000001,0.3824249797378848
1,gen01_023__Li2O__SiC__Li2TiO3__10p0cm__25_25_50,Li2O,SiC,Li2TiO3,10.0,25_25_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.5025e-01 seconds |    Reading cross sections          = 7.4522e-01 seconds |  Total time in simulation          = 1.5710e+01 seconds |    Time in transport only          = 1.5690e+01 seconds |    Time in active batches          = 1.5710e+01 seconds |    Time accumulating tallies       = 1.2921e-02 seconds |    Time writing statepoints        = 3.6381e-03 seconds |  Total time for finalization       = 9.9069e-04 seconds |  Total time elapsed                = 1.6463e+01 seconds |  Calculation Rate (active)         = 763866 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.91051 +/- 0.00011 |  | ,0.10149023903377771,0.09153261503363327,0.047473676981428715,0.9018858946934752,0.46776593920158815,0.3920997505123021,1.0706970800586695,2.2889590505224473,0.31,0.2308202991516958
2,gen02_000__PbLi__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__15_35_50,PbLi,Li2O,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1775e+00 seconds |    Reading cross sections          = 1.1719e+00 seconds |  Total time in simulation          = 2.4143e+01 seconds |    Time in transport only          = 2.4109e+01 seconds |    Time in active batches          = 2.4143e+01 seconds |    Time accumulating tallies       = 2.7348e-02 seconds |    Time writing statepoints        = 3.3252e-03 seconds |  Total time for finalization       = 9.7082e-04 seconds |  Total time elapsed                = 2.5326e+01 seconds |  Calculation Rate (active)         = 497044 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.12713 +/- 0.00015 |  | ,0.11765284718480427,0.13334775036296126,0.048443137522902725,1.1334001135858962,0.4117464105803596,0.25726813530886766,1.585670851364271,3.8510860340847204,0.33775,0.10725440514157746
2,gen02_001__PbLi__W_Ti_B4C_60_30_10_wt__W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm__33_33_34,PbLi,W_Ti_B4C_60_30_10_wt,W_Ti_B4C_Cr_55_25_10_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.9343e-01 seconds |    Reading cross sections          = 9.8807e-01 seconds |  Total time in simulation          = 2.8600e+01 seconds |    Time in transport only          = 2.8577e+01 seconds |    Time in active batches          = 2.8600e+01 seconds |    Time accumulating tallies       = 1.7209e-02 seconds |    Time writing statepoints        = 3.3444e-03 seconds |  Total time for finalization       = 9.7207e-04 seconds |  Total time elapsed                = 2.9600e+01 seconds |  Calculation Rate (active)         = 419576 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.30635 +/- 0.00018 |  | ,0.13019622995474575,0.15741145175319174,0.045947244159728624,1.2090323337926574,0.3529076393049107,0.21467011937205172,1.2434442513455892,3.5234268484528926,0.12705,0.11107747963031465
2,gen02_002__PbLi__Li2O__W_Ti_B4C_60_30_10_wt__10p0cm__25_25_50,PbLi,Li2O,W_Ti_B4C_60_30_10_wt,10.0,25_25_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0860e+00 seconds |    Reading cross sections          = 1.0805e+00 seconds |  Total time in simulation          = 2.4353e+01 seconds |    Time in transport only          = 2.4329e+01 seconds |    Time in active batches          = 2.4353e+01 seconds |    Time accumulating tallies       = 1.6295e-02 seconds |    Time writing statepoints        = 3.8731e-03 seconds |  Total time for finalization       = 9.7973e-04 seconds |  Total time elapsed                = 2.5444e+01 seconds |  Calculation Rate (active)         = 492762 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.22799 +/- 0.00015 |  | ,0.12197932164192454,0.1409875849977841,0.05103816243155259,1.155831850021753,0.4184165130986486,0.25401751637667686,1.6003687292147448,3.8248221069711192,0.29625,0.11224405303298095
2,gen02_003__TiB2__W_Ti_B4C_Al2O3_55_25_10_10_wt__W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm__33_33_34,TiB2,W_Ti_B4C_Al2O3_55_25_10_10_wt,W_Ti_B4C_Cr_55_25_10_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1373e+00 seconds |    Reading cross sections          = 1.1318e+00 seconds |  Total time in simulation          = 2.6807e+01 seconds |    Time in transport only          = 2.6789e+01 seconds |    Time in active batches          = 2.6807e+01 seconds |    Time accumulating tallies       = 1.1642e-02 seconds |    Time writing statepoints        = 3.3442e-03 seconds |  Total time for finalization       = 9.7666e-04 seconds |  Total time elapsed                = 2.7950e+01 seconds |  Calculation Rate (active)         = 447644 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.05556 +/- 0.00014 |  | ,0.11875012070039512,0.1367526776198157,0.04001773809603559,1.1516003252311697,0.33699113617745097,0.18228504871429038,1.0752547761390936,3.1907509151116678,0.0,0.12486702737117229
2,gen02_004__PbLi__PbLi__W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm__33_33_34,PbLi,PbLi,W_Ti_B4C_Cr_55_25_10_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.9784e-01 seconds |    Reading cross sections          = 9.9256e-01 seconds |  Total time in simulation          = 2.3735e+01 seconds |    Time in transport only          = 2.3720e+01 seconds |    Time in active batches          = 2.3735e+01 seconds |    Time accumulating tallies       = 8.4197e-03 seconds |    Time writing statepoints        = 3.4704e-03 seconds |  Total time for finalization       = 9.9663e-04 seconds |  Total time elapsed                = 2.4740e+01 seconds |  Calculation Rate (active)         = 505574 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.40179 +/- 0.00016 |  | ,0.12449160445061515,0.13455768991786707,0.05818113120876058,1.0808575446647493,0.4673498382924335,0.3186836387546325,1.8630567849882211,3.986428650117502,0.30855,0.12554376863766215
2,gen02_005__TiB2__SiC__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__15_35_50,TiB2,SiC,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.2207e+00 seconds |    Reading cross sections          = 1.2146e+00 seconds |  Total time in simulation          = 2.2424e+01 seconds |    Time in transport only          = 2.2413e+01 seconds |    Time in active batches          = 2.2424e+01 seconds |    Time accumulating tallies       = 4.8070e-03 seconds |    Time writing statepoints        = 3.6588e-03 seconds |  Total time for finalization       = 1.0008e-03 seconds |  Total time elapsed                = 2.3650e+01 seconds |  Calculation Rate (active)         = 535131 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.98342 +/- 0.00015 |  | ,0.1112296728964575,0.1184644266715637,0.045243775939296446,1.0650433790436564,0.4067599477831189,0.2348083829062727,1.571406030262688,3.8632270429564226,0.0,0.1300132215291025
2,gen02_006__SiC__PbLi__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__33_33_34,SiC,PbLi,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.4299e+00 seconds |    Reading cross sections          = 1.4241e+00 seconds |  Total time in simulation          = 2.1757e+01 seconds |    Time in transport only          = 2.1749e+01 seconds |    Time in active batches          = 2.1757e+01 seconds |    Time accumulating tallies       = 2.1161e-03 seconds |    Time writing statepoints        = 3.5109e-03 seconds |  Total time for finalization       = 9.7655e-04 seconds |  Total time elapsed                = 2.3193e+01 seconds |  Calculation Rate (active)         = 551541 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.11163 +/- 0.00018 |  | ,0.10519839478794141,0.12204698784673737,0.054356438478471276,1.1601601725269601,0.5167040674721588,0.30498765918001625,2.3168043569889996,4.483812887965615,0.18150000000000002,0.1323654643856987
2,gen02_007__SiC__PbLi__W_Ti_B4C_60_30_10_wt__10p0cm__33_33_34,SiC,PbLi,W_Ti_B4C_60_30_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0664e+00 seconds |    Reading cross sections          = 1.0614e+00 seconds |  Total time in simulation          = 2.1302e+01 seconds |    Time in transport only          = 2.1296e+01 seconds |    Time in active batches          = 2.1302e+01 seconds |    Time accumulating tallies       = 4.7016e-04 seconds |    Time writing statepoints        = 3.1820e-03 seconds |  Total time for finalization       = 9.4260e-04 seconds |  Total time elapsed                = 2.2374e+01 seconds |  Calculation Rate (active)         = 563314 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.13864 +/- 0.00020 |  | ,0.10543674864895046,0.12372864136527797,0.05605994505635889,1.1734868814783923,0.5316926572063536,0.2986826308876578,2.3765201916980283,4.46972543159058,0.18150000000000002,0.13597426891790856
2,gen02_008__W_Ti_B4C_Al2O3_55_25_10_10_wt__PbLi__SiC__10p0cm__15_35_50,W_Ti_B4C_Al2O3_55_25_10_10_wt,PbLi,SiC,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.4397e+00 seconds |    Reading cross sections          = 1.4342e+00 seconds |  Total time in simulation          = 2.0418e+01 seconds |    Time in transport only          = 2.0382e+01 seconds |    Time in active batches          = 2.0418e+01 seconds |    Time accumulating tallies       = 2.9544e-02 seconds |    Time writing statepoints        = 3.2514e-03 seconds |  Total time for finalization       = 9.0941e-04 seconds |  Total time elapsed                = 2.1864e+01 seconds |  Calculation Rate (active)         = 587721 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.14317 +/- 0.00015 |  | ,0.12674850799748932,0.09992852076888342,0.04240766624147542,0.7883999768333592,0.3345811868832053,0.346133123250221,0.28021325158760113,0.8375045058540195,0.1925,0.46993091249049884
2,gen02_009__TiB2__Li2O__W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm__33_33_34,TiB2,Li2O,W_Ti_B4C_Cr_55_25_10_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0274e+00 seconds |    Reading cross sections          = 1.0223e+00 seconds |  Total time in simulation          = 2.0770e+01 seconds |    Time in transport only          = 2.0743e+01 seconds |    Time in active batches          = 2.0770e+01 seconds |    Time accumulating tallies       = 2.1166e-02 seconds |    Time writing statepoints        = 3.1075e-03 seconds |  Total time for finalization       = 8.8423e-04 seconds |  Total time elapsed                = 2.1803e+01 seconds |  Calculation Rate (active)         = 577748 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.03615 +/- 0.00012 |  | ,0.11253540835898386,0.10437447109049862,0.048380674505031904,0.9274811600411832,0.42991512814081867,0.26368433300029903,1.365058616844883,3.1751816288773993,0.264,0.14282227204236456
2,gen02_010__TiB2__SiC__W__10p0cm__15_35_50,TiB2,SiC,W,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.6026e-01 seconds |    Reading cross sections          = 8.5519e-01 seconds |  Total time in simulation          = 2.0802e+01 seconds |    Time in transport only          = 2.0732e+01 seconds |    Time in active batches          = 2.0802e+01 seconds |    Time accumulating tallies       = 6.4179e-02 seconds |    Time writing statepoints        = 3.2448e-03 seconds |  Total time for finalization       = 9.9428e-04 seconds |  Total time elapsed                = 2.1666e+01 seconds |  Calculation Rate (active)         = 576868 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.20767 +/- 0.00019 |  | ,0.11245868122050369,0.13200954511525148,0.058590320341010235,1.1738493078752488,0.5209941972032296,0.26884638007318495,1.6316639394320895,3.131827471777114,0.0,0.21107854986192526
2,gen02_011__TiB2__SiC__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__33_33_34,TiB2,SiC,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.2173e+00 seconds |    Reading cross sections          = 1.2114e+00 seconds |  Total time in simulation          = 1.9623e+01 seconds |    Time in transport only          = 1.9603e+01 seconds |    Time in active batches          = 1.9623e+01 seconds |    Time accumulating tallies       = 1.4037e-02 seconds |    Time writing statepoints        = 3.5755e-03 seconds |  Total time for finalization       = 1.0007e-03 seconds |  Total time elapsed                = 2.0845e+01 seconds |  Calculation Rate (active)         = 611520 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.98033 +/- 0.00013 |  | ,0.11222096026487792,0.09803022237037586,0.046149745834940366,0.8735464581571276,0.4112399833864545,0.26160105372270664,1.4075164163286844,3.422615682313835,0.0,0.1515860512923596
2,gen02_012__SiC__Li2O__Li2O__10p0cm__33_33_34,SiC,Li2O,Li2O,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.3769e-01 seconds |    Reading cross sections          = 6.3189e-01 seconds |  Total time in simulation          = 1.4636e+01 seconds |    Time in transport only          = 1.4595e+01 seconds |    Time in active batches          = 1.4636e+01 seconds |    Time accumulating tallies       = 3.5399e-02 seconds |    Time writing statepoints        = 3.3950e-03 seconds |  Total time for finalization       = 1.0044e-03 seconds |  Total time elapsed                = 1.5276e+01 seconds |  Calculation Rate (active)         = 819905 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.89279 +/- 0.00010 |  | ,0.09897386736808357,0.08924995793511885,0.05013355208963644,0.9017527586670779,0.5065332235951727,0.4356189654998316,0.7417418963771812,1.4643499415783945,0.3728,0.38808603698749267
2,gen02_013__SiC__B4C__W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm__33_33_34,SiC,B4C,W_Ti_B4C_Cr_55_25_10_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0336e+00 seconds |    Reading cross sections          = 1.0285e+00 seconds |  Total time in simulation          = 1.9747e+01 seconds |    Time in transport only          = 1.9717e+01 seconds |    Time in active batches          = 1.9747e+01 seconds |    Time accumulating tallies       = 2.3690e-02 seconds |    Time writing statepoints        = 3.2728e-03 seconds |  Total time for finalization       = 9.9439e-04 seconds |  Total time elapsed                = 2.0787e+01 seconds |  Calculation Rate (active)         = 607678 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.92797 +/- 0.00012 |  | ,0.10194979691902531,0.1045704856635803,0.049758244049295276,1.0257056789101455,0.4880661418954692,0.2750672466139326,2.114572551860636,4.332553255289628,0.0,0.1436375077334253
2,gen02_014__SiC__PbLi__Li2O__10p0cm__33_33_34,SiC,PbLi,Li2O,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.3352e-01 seconds |    Reading cross sections          = 8.2784e-01 seconds |  Total time in simulation          = 1.6115e+01 seconds |    Time in transport only          = 1.6094e+01 seconds |    Time in active batches          = 1.6115e+01 seconds |    Time accumulating tallies       = 1.4432e-02 seconds |    Time writing statepoints        = 3.7528e-03 seconds |  Total time for finalization       = 1.0055e-03 seconds |  Total time elapsed                = 1.6952e+01 seconds |  Calculation Rate (active)         = 744646 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.05301 +/- 0.00016 |  | ,0.10255719447179236,0.10679901641569645,0.05341297473726815,1.0413605497473974,0.5208115823796157,0.4418056794193728,0.8174621096856738,1.5695927996708912,0.2903,0.3928720616745965
2,gen02_015__SiC__Li2O__W_Ti_B4C_60_30_10_wt__10p0cm__33_33_34,SiC,Li2O,W_Ti_B4C_60_30_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1498e+00 seconds |    Reading cross sections          = 1.1446e+00 seconds |  Total time in simulation          = 1.9450e+01 seconds |    Time in transport only          = 1.9439e+01 seconds |    Time in active batches          = 1.9450e+01 seconds |    Time accumulating tallies       = 5.7643e-03 seconds |    Time writing statepoints        = 3.2311e-03 seconds |  Total time for finalization       = 9.7009e-04 seconds |  Total time elapsed                = 2.0605e+01 seconds |  Calculation Rate (active)         = 616953 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.97550 +/- 0.00016 |  | ,0.10145005695258522,0.10559882826058804,0.053180106978143786,1.0408947164016067,0.5241998730764499,0.2934396073537127,2.272747110848545,4.3356498686577964,0.264,0.13053652468738772
2,gen02_016__PbLi__SiC__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__15_35_50,PbLi,SiC,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.4604e+00 seconds |    Reading cross sections          = 1.4545e+00 seconds |  Total time in simulation          = 2.3649e+01 seconds |    Time in transport only          = 2.3642e+01 seconds |    Time in active batches          = 2.3649e+01 seconds |    Time accumulating tallies       = 1.0736e-03 seconds |    Time writing statepoints        = 3.5777e-03 seconds |  Total time for finalization       = 9.8249e-04 seconds |  Total time elapsed                = 2.5116e+01 seconds |  Calculation Rate (active)         = 507416 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.07516 +/- 0.00016 |  | ,0.11707469942262118,0.12503077273665275,0.04815620917440944,1.067957238867737,0.41132891574270136,0.2576863560779368,1.6274436880642527,3.9565506478724726,0.057749999999999996,0.12532290405778415
2,gen02_017__TiB2__PbLi__W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm__33_33_34,TiB2,PbLi,W_Ti_B4C_Cr_55_25_10_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0046e+00 seconds |    Reading cross sections          = 9.9933e-01 seconds |  Total time in simulation          = 2.2172e+01 seconds |    Time in transport only          = 2.2165e+01 seconds |    Time in active batches          = 2.2172e+01 seconds |    Time accumulating tallies       = 6.6419e-04 seconds |    Time writing statepoints        = 3.4325e-03 seconds |  Total time for finalization       = 9.9388e-04 seconds |  Total time elapsed                = 2.3184e+01 seconds |  Calculation Rate (active)         = 541212 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.18375 +/- 0.00015 |  | ,0.11566388233582146,0.12088274123524524,0.05120234465177766,1.0451209037257734,0.44268222385200134,0.26849428607985454,1.392960346565227,3.1466371846810604,0.18150000000000002,0.1570752687014689
2,gen02_018__PbLi__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__33_33_34,PbLi,Li2O,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1873e+00 seconds |    Reading cross sections          = 1.1817e+00 seconds |  Total time in simulation          = 2.2072e+01 seconds |    Time in transport only          = 2.2058e+01 seconds |    Time in active batches          = 2.2072e+01 seconds |    Time accumulating tallies       = 6.4406e-03 seconds |    Time writing statepoints        = 3.7437e-03 seconds |  Total time for finalization       = 9.4381e-04 seconds |  Total time elapsed                = 2.3264e+01 seconds |  Calculation Rate (active)         = 543685 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.21569 +/- 0.00017 |  | ,0.12059047292372654,0.11656659115751279,0.05395272609076078,0.9666318435556774,0.44740454849103933,0.314973772668877,1.793215983516599,4.008041468448051,0.39105,0.11349852030218278
2,gen02_019__TiB2__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__15_35_50,TiB2,Li2O,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.6940e-01 seconds |    Reading cross sections          = 9.6383e-01 seconds |  Total time in simulation          = 2.3126e+01 seconds |    Time in transport only          = 2.3067e+01 seconds |    Time in active batches          = 2.3126e+01 seconds |    Time accumulating tallies       = 5.2587e-02 seconds |    Time writing statepoints        = 3.4874e-03 seconds |  Total time for finalization       = 9.7561e-04 seconds |  Total time elapsed                = 2.4100e+01 seconds |  Calculation Rate (active)         = 518899 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.03343 +/- 0.00013 |  | ,0.11183725864601396,0.1264411563301662,0.045484557747638474,1.1305816850391186,0.40670308176638775,0.2340234396498132,1.4830817045444278,3.6465956886967352,0.27999999999999997,0.11374384046237292
