generation,run_name,l1,l1_li6,l1_pack,l2,l2_li6,l2_pack,l3,l3_li6,l3_pack,l4,l4_li6,l4_pack,total_thickness_cm,split,ok,message,front_flux,back_flux,attenuation_back_vs_front,h3_total,heat_frac_l1,score
9,gen09_023__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1165e+01 seconds |    Reading cross sections          = 1.1056e+01 seconds |  Total time in simulation          = 5.4494e+02 seconds |    Time in transport only          = 5.3048e+02 seconds |    Time in active batches          = 5.4494e+02 seconds |    Time accumulating tallies       = 1.4423e+01 seconds |    Time writing statepoints        = 1.7042e-02 seconds |  Total time for finalization       = 1.0554e-02 seconds |  Total time elapsed                = 5.5615e+02 seconds |  Calculation Rate (active)         = 44041.8 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.17353454162602377,0.01077721300932523,0.06210413735699202,0.11984188496550745,0.19983690493051087,0.0029843684261247868
9,gen09_024__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_60_30_10_wt__20p0cm__10_20_30_40,Li2O,0.6,0.7,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0144e+01 seconds |    Reading cross sections          = 9.9965e+00 seconds |  Total time in simulation          = 3.2722e+02 seconds |    Time in transport only          = 3.1867e+02 seconds |    Time in active batches          = 3.2722e+02 seconds |    Time accumulating tallies       = 8.5154e+00 seconds |    Time writing statepoints        = 1.4118e-02 seconds |  Total time for finalization       = 1.0549e-02 seconds |  Total time elapsed                = 3.3743e+02 seconds |  Calculation Rate (active)         = 73345.4 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.08305 +/- 0.00011 |  | ,0.1725346122700555,0.011891163530278182,0.06892045238821898,0.11580325721435561,0.1429848679267497,0.00326046813583099
9,gen09_025__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.2359e+01 seconds |    Reading cross sections          = 1.2221e+01 seconds |  Total time in simulation          = 3.1175e+02 seconds |    Time in transport only          = 3.0341e+02 seconds |    Time in active batches          = 3.1175e+02 seconds |    Time accumulating tallies       = 8.3113e+00 seconds |    Time writing statepoints        = 1.1120e-02 seconds |  Total time for finalization       = 7.8529e-03 seconds |  Total time elapsed                = 3.2417e+02 seconds |  Calculation Rate (active)         = 76985.4 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.17353454162602328,0.010777213009325229,0.062104137356992196,0.11984188496550753,0.19983690493051046,0.002984368426124792
9,gen09_026__W_Ti_B4C_Cr_55_25_10_10_wt__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_60_30_10_wt__20p0cm__10_20_30_40,W_Ti_B4C_Cr_55_25_10_10_wt,0,1,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 5.1791e+00 seconds |    Reading cross sections          = 5.0644e+00 seconds |  Total time in simulation          = 2.6853e+02 seconds |    Time in transport only          = 2.6244e+02 seconds |    Time in active batches          = 2.6853e+02 seconds |    Time accumulating tallies       = 6.0575e+00 seconds |    Time writing statepoints        = 4.1454e-03 seconds |  Total time for finalization       = 1.2068e-03 seconds |  Total time elapsed                = 2.7375e+02 seconds |  Calculation Rate (active)         = 89377.1 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.14132 +/- 0.00014 |  | ,0.21324224862672883,0.008829837772839003,0.04140754390700149,0.07033106360255122,0.30377179086947786,0.0035832487352076593
9,gen09_027__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W,0,1,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 2.7243e+00 seconds |    Reading cross sections          = 2.5773e+00 seconds |  Total time in simulation          = 2.5183e+02 seconds |    Time in transport only          = 2.4465e+02 seconds |    Time in active batches          = 2.5183e+02 seconds |    Time accumulating tallies       = 7.1525e+00 seconds |    Time writing statepoints        = 9.5284e-03 seconds |  Total time for finalization       = 4.6000e-03 seconds |  Total time elapsed                = 2.5460e+02 seconds |  Calculation Rate (active)         = 95300.7 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.13459 +/- 0.00012 |  | ,0.17355069223804626,0.015627674291276577,0.09004674132812612,0.1196639454010221,0.2100171027719414,0.004370072546052288
10,gen10_000__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True,ch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0441e+00 seconds |    Reading cross sections          = 9.9774e-01 seconds |  Total time in simulation          = 5.5443e+02 seconds |    Time in transport only          = 5.3988e+02 seconds |    Time in active batches          = 5.5443e+02 seconds |    Time accumulating tallies       = 1.4513e+01 seconds |    Time writing statepoints        = 1.7071e-02 seconds |  Total time for finalization       = 9.6138e-03 seconds |  Total time elapsed                = 5.5551e+02 seconds |  Calculation Rate (active)         = 43288 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.1735345416260238,0.010777213009325229,0.062104137356992,0.1198418849655075,0.19983690493051082,0.002984368426124784
10,gen10_001__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.2812e+00 seconds |    Reading cross sections          = 1.2037e+00 seconds |  Total time in simulation          = 5.5415e+02 seconds |    Time in transport only          = 5.3932e+02 seconds |    Time in active batches          = 5.5415e+02 seconds |    Time accumulating tallies       = 1.4790e+01 seconds |    Time writing statepoints        = 2.1779e-02 seconds |  Total time for finalization       = 1.6378e-02 seconds |  Total time elapsed                = 5.5548e+02 seconds |  Calculation Rate (active)         = 43309.8 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.17353454162602336,0.010777213009325229,0.06210413735699216,0.11984188496550766,0.1998369049305106,0.0029843684261247876
10,gen10_002__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0424e+00 seconds |    Reading cross sections          = 9.9762e-01 seconds |  Total time in simulation          = 5.5413e+02 seconds |    Time in transport only          = 5.3983e+02 seconds |    Time in active batches          = 5.5413e+02 seconds |    Time accumulating tallies       = 1.4262e+01 seconds |    Time writing statepoints        = 2.3907e-02 seconds |  Total time for finalization       = 1.6959e-02 seconds |  Total time elapsed                = 5.5521e+02 seconds |  Calculation Rate (active)         = 43311.5 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.17353454162602333,0.010777213009325227,0.06210413735699216,0.11984188496550754,0.19983690493051098,0.0029843684261247915
10,gen10_003__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0740e+00 seconds |    Reading cross sections          = 9.8440e-01 seconds |  Total time in simulation          = 5.5432e+02 seconds |    Time in transport only          = 5.3980e+02 seconds |    Time in active batches          = 5.5432e+02 seconds |    Time accumulating tallies       = 1.4471e+01 seconds |    Time writing statepoints        = 2.8984e-02 seconds |  Total time for finalization       = 1.2622e-03 seconds |  Total time elapsed                = 5.5540e+02 seconds |  Calculation Rate (active)         = 43296.5 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.17353454162602347,0.010777213009325232,0.06210413735699214,0.11984188496550761,0.19983690493051043,0.002984368426124787
10,gen10_004__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0050e+00 seconds |    Reading cross sections          = 9.8985e-01 seconds |  Total time in simulation          = 5.5325e+02 seconds |    Time in transport only          = 5.3945e+02 seconds |    Time in active batches          = 5.5325e+02 seconds |    Time accumulating tallies       = 1.3740e+01 seconds |    Time writing statepoints        = 3.7357e-02 seconds |  Total time for finalization       = 1.6026e-02 seconds |  Total time elapsed                = 5.5428e+02 seconds |  Calculation Rate (active)         = 43380.2 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.1735345416260236,0.010777213009325225,0.06210413735699205,0.11984188496550767,0.19983690493051068,0.0029843684261247824
10,gen10_005__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.4120e+00 seconds |    Reading cross sections          = 4.2753e+00 seconds |  Total time in simulation          = 5.5205e+02 seconds |    Time in transport only          = 5.3757e+02 seconds |    Time in active batches          = 5.5205e+02 seconds |    Time accumulating tallies       = 1.4457e+01 seconds |    Time writing statepoints        = 6.9521e-03 seconds |  Total time for finalization       = 7.1284e-03 seconds |  Total time elapsed                = 5.5652e+02 seconds |  Calculation Rate (active)         = 43474.5 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.17353454162602358,0.010777213009325229,0.062104137356992085,0.11984188496550736,0.19983690493051073,0.0029843684261247915
10,gen10_006__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 3.0871e+00 seconds |    Reading cross sections          = 3.0078e+00 seconds |  Total time in simulation          = 5.5442e+02 seconds |    Time in transport only          = 5.3968e+02 seconds |    Time in active batches          = 5.5442e+02 seconds |    Time accumulating tallies       = 1.4715e+01 seconds |    Time writing statepoints        = 9.2990e-03 seconds |  Total time for finalization       = 1.1799e-03 seconds |  Total time elapsed                = 5.5751e+02 seconds |  Calculation Rate (active)         = 43288.8 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.17353454162602364,0.01077721300932523,0.06210413735699207,0.11984188496550766,0.19983690493051057,0.002984368426124783
10,gen10_007__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0866e+00 seconds |    Reading cross sections          = 9.9855e-01 seconds |  Total time in simulation          = 5.5614e+02 seconds |    Time in transport only          = 5.4182e+02 seconds |    Time in active batches          = 5.5614e+02 seconds |    Time accumulating tallies       = 1.4293e+01 seconds |    Time writing statepoints        = 7.4819e-03 seconds |  Total time for finalization       = 1.2571e-03 seconds |  Total time elapsed                = 5.5725e+02 seconds |  Calculation Rate (active)         = 43154.3 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.1735345416260235,0.01077721300932523,0.06210413735699213,0.11984188496550766,0.19983690493051062,0.0029843684261247863
10,gen10_008__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1742e+00 seconds |    Reading cross sections          = 1.1574e+00 seconds |  Total time in simulation          = 5.5061e+02 seconds |    Time in transport only          = 5.3581e+02 seconds |    Time in active batches          = 5.5061e+02 seconds |    Time accumulating tallies       = 1.4756e+01 seconds |    Time writing statepoints        = 2.1442e-02 seconds |  Total time for finalization       = 1.0803e-02 seconds |  Total time elapsed                = 5.5180e+02 seconds |  Calculation Rate (active)         = 43588.3 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.17353454162602405,0.010777213009325225,0.0621041373569919,0.11984188496550761,0.19983690493051046,0.002984368426124776
10,gen10_009__Li2O__W_Ti_B4C_60_30_10_wt__W__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,W,0,1,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True,ch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.5909e+00 seconds |    Reading cross sections          = 1.5436e+00 seconds |  Total time in simulation          = 6.4683e+02 seconds |    Time in transport only          = 6.3275e+02 seconds |    Time in active batches          = 6.4683e+02 seconds |    Time accumulating tallies       = 1.4026e+01 seconds |    Time writing statepoints        = 4.7951e-02 seconds |  Total time for finalization       = 2.2718e-02 seconds |  Total time elapsed                = 6.4845e+02 seconds |  Calculation Rate (active)         = 37104 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.22243 +/- 0.00012 |  | ,0.17657497872692401,0.007713131284607372,0.04368190408526596,0.05698859109449622,0.2061968213894249,0.004249892837503418
10,gen10_010__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__15_20_25_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,15_20_25_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 3.1599e+00 seconds |    Reading cross sections          = 3.0748e+00 seconds |  Total time in simulation          = 5.4676e+02 seconds |    Time in transport only          = 5.3238e+02 seconds |    Time in active batches          = 5.4676e+02 seconds |    Time accumulating tallies       = 1.4327e+01 seconds |    Time writing statepoints        = 3.7312e-02 seconds |  Total time for finalization       = 1.9874e-02 seconds |  Total time elapsed                = 5.4997e+02 seconds |  Calculation Rate (active)         = 43895.2 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.02129 +/- 0.00012 |  | ,0.1657329605583256,0.010838523011434556,0.06539751039818183,0.12290467860077664,0.2829445663835155,0.0032798401723143607
10,gen10_011__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.3901e+00 seconds |    Reading cross sections          = 1.3572e+00 seconds |  Total time in simulation          = 5.5266e+02 seconds |    Time in transport only          = 5.3831e+02 seconds |    Time in active batches          = 5.5266e+02 seconds |    Time accumulating tallies       = 1.4311e+01 seconds |    Time writing statepoints        = 2.4223e-02 seconds |  Total time for finalization       = 1.5621e-03 seconds |  Total time elapsed                = 5.5406e+02 seconds |  Calculation Rate (active)         = 43426.3 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.17353454162602355,0.010777213009325224,0.062104137356992065,0.1198418849655077,0.1998369049305108,0.0029843684261247824
10,gen10_012__Li2O__PbLi__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,PbLi,0.3,1,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 2.9675e+00 seconds |    Reading cross sections          = 2.8924e+00 seconds |  Total time in simulation          = 4.9586e+02 seconds |    Time in transport only          = 4.8144e+02 seconds |    Time in active batches          = 4.9586e+02 seconds |    Time accumulating tallies       = 1.4343e+01 seconds |    Time writing statepoints        = 4.9532e-02 seconds |  Total time for finalization       = 2.2198e-02 seconds |  Total time elapsed                = 4.9888e+02 seconds |  Calculation Rate (active)         = 48401.2 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.15048 +/- 0.00011 |  | ,0.1622399148005332,0.018847539267525745,0.11617079120571507,0.11718970930904311,0.2205965740471138,0.005802357275087818
