run_name,material,thickness_cm,ok,message,front_flux,mid_flux,back_mesh_flux,attenuation_mid_vs_front,attenuation_back_vs_front
W__0p5cm,W,0.5,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 3.4032e-01 seconds |    Reading cross sections          = 3.3665e-01 seconds |  Total time in simulation          = 8.4198e+00 seconds |    Time in transport only          = 7.9220e+00 seconds |    Time in active batches          = 8.4198e+00 seconds |    Time accumulating tallies       = 7.7619e-03 seconds |    Time writing statepoints        = 4.8867e-01 seconds |  Total time for finalization       = 1.1028e-04 seconds |  Total time elapsed                = 8.7615e+00 seconds |  Calculation Rate (active)         = 1.42521e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.06401 +/- 0.00008 |  | ,0.004958629717526806,0.006123027397471632,0.005694106085038772,1.234822470375059,1.1483225022655645
TiB2__5p0cm,TiB2,5.0,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.7476e-01 seconds |    Reading cross sections          = 1.7120e-01 seconds |  Total time in simulation          = 9.0860e+00 seconds |    Time in transport only          = 9.0606e+00 seconds |    Time in active batches          = 9.0860e+00 seconds |    Time accumulating tallies       = 2.1121e-02 seconds |    Time writing statepoints        = 2.1879e-03 seconds |  Total time for finalization       = 1.3192e-04 seconds |  Total time elapsed                = 9.2622e+00 seconds |  Calculation Rate (active)         = 1.32071e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.00011 +/- 0.00009 |  | ,0.0652497327004115,0.06659041446411777,0.04364314235744422,1.0205469311247894,0.6688631592994861
TiB2__10p0cm,TiB2,10.0,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 2.9160e-01 seconds |    Reading cross sections          = 1.7486e-01 seconds |  Total time in simulation          = 1.0054e+01 seconds |    Time in transport only          = 1.0020e+01 seconds |    Time in active batches          = 1.0054e+01 seconds |    Time accumulating tallies       = 2.8924e-02 seconds |    Time writing statepoints        = 2.2096e-03 seconds |  Total time for finalization       = 1.3685e-04 seconds |  Total time elapsed                = 1.0347e+01 seconds |  Calculation Rate (active)         = 1.19361e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.98042 +/- 0.00012 |  | ,0.13609861552472832,0.11995807845117996,0.05126760045205554,0.8814055748376388,0.37669450386687087
W_Ti_70_30_wt__0p5cm,W_Ti_70_30_wt,0.5,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 5.0756e-01 seconds |    Reading cross sections          = 4.6370e-01 seconds |  Total time in simulation          = 8.4987e+00 seconds |    Time in transport only          = 8.4819e+00 seconds |    Time in active batches          = 8.4987e+00 seconds |    Time accumulating tallies       = 1.2643e-02 seconds |    Time writing statepoints        = 2.2691e-03 seconds |  Total time for finalization       = 1.2924e-04 seconds |  Total time elapsed                = 9.0086e+00 seconds |  Calculation Rate (active)         = 1.41199e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04255 +/- 0.00006 |  | ,0.004838793857507767,0.005948443889994725,0.005554694929671369,1.2293236837864563,1.1479503143232328
W_Ti_70_30_wt__1p0cm,W_Ti_70_30_wt,1.0,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.6217e-01 seconds |    Reading cross sections          = 4.5850e-01 seconds |  Total time in simulation          = 9.0118e+00 seconds |    Time in transport only          = 8.9730e+00 seconds |    Time in active batches          = 9.0118e+00 seconds |    Time accumulating tallies       = 3.4471e-02 seconds |    Time writing statepoints        = 2.2788e-03 seconds |  Total time for finalization       = 1.2980e-04 seconds |  Total time elapsed                = 9.4763e+00 seconds |  Calculation Rate (active)         = 1.33159e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.08265 +/- 0.00009 |  | ,0.011787943111801261,0.01329543585490326,0.011592634686655954,1.1278842906522686,0.9834315093572364
W_Ti_70_30_wt__2p0cm,W_Ti_70_30_wt,2.0,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.6713e-01 seconds |    Reading cross sections          = 4.6341e-01 seconds |  Total time in simulation          = 9.8180e+00 seconds |    Time in transport only          = 9.7894e+00 seconds |    Time in active batches          = 9.8180e+00 seconds |    Time accumulating tallies       = 2.4114e-02 seconds |    Time writing statepoints        = 2.3147e-03 seconds |  Total time for finalization       = 1.3057e-04 seconds |  Total time elapsed                = 1.0288e+01 seconds |  Calculation Rate (active)         = 1.22224e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.15440 +/- 0.00013 |  | ,0.027781699855285908,0.030866019259053395,0.023738814351994483,1.1110198231149864,0.8544766690177095
W_Ti_70_30_wt__5p0cm,W_Ti_70_30_wt,5.0,True,ing batch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.6216e-01 seconds |    Reading cross sections          = 4.5858e-01 seconds |  Total time in simulation          = 1.2780e+01 seconds |    Time in transport only          = 1.2751e+01 seconds |    Time in active batches          = 1.2780e+01 seconds |    Time accumulating tallies       = 2.4523e-02 seconds |    Time writing statepoints        = 2.3094e-03 seconds |  Total time for finalization       = 1.3147e-04 seconds |  Total time elapsed                = 1.3245e+01 seconds |  Calculation Rate (active)         = 938934 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.30946 +/- 0.00015 |  | ,0.08262903531402162,0.09260242127744116,0.05044113597027722,1.1207007430925084,0.6104529210413967
W_Ti_70_30_wt__10p0cm,W_Ti_70_30_wt,10.0,True,ing batch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.7161e-01 seconds |    Reading cross sections          = 4.6791e-01 seconds |  Total time in simulation          = 1.5557e+01 seconds |    Time in transport only          = 1.5547e+01 seconds |    Time in active batches          = 1.5557e+01 seconds |    Time accumulating tallies       = 5.8206e-03 seconds |    Time writing statepoints        = 2.4153e-03 seconds |  Total time for finalization       = 1.3892e-04 seconds |  Total time elapsed                = 1.6031e+01 seconds |  Calculation Rate (active)         = 771339 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.43484 +/- 0.00016 |  | ,0.17592505257843616,0.16823880934685068,0.05328864205670106,0.9563095584231327,0.3029053638221442
W_B4C_70_30_wt__0p5cm,W_B4C_70_30_wt,0.5,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.7853e-01 seconds |    Reading cross sections          = 4.7446e-01 seconds |  Total time in simulation          = 9.0862e+00 seconds |    Time in transport only          = 8.5524e+00 seconds |    Time in active batches          = 9.0862e+00 seconds |    Time accumulating tallies       = 9.8245e-03 seconds |    Time writing statepoints        = 5.2229e-01 seconds |  Total time for finalization       = 1.1058e-04 seconds |  Total time elapsed                = 9.5665e+00 seconds |  Calculation Rate (active)         = 1.32069e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.02352 +/- 0.00007 |  | ,0.004955085270901627,0.006062791105113087,0.005460455068672785,1.2235492980749254,1.1019901313785465
W_B4C_70_30_wt__1p0cm,W_B4C_70_30_wt,1.0,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.7727e-01 seconds |    Reading cross sections          = 4.7320e-01 seconds |  Total time in simulation          = 9.0871e+00 seconds |    Time in transport only          = 9.0423e+00 seconds |    Time in active batches          = 9.0871e+00 seconds |    Time accumulating tallies       = 4.0674e-02 seconds |    Time writing statepoints        = 2.3618e-03 seconds |  Total time for finalization       = 1.3567e-04 seconds |  Total time elapsed                = 9.5661e+00 seconds |  Calculation Rate (active)         = 1.32056e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04094 +/- 0.00009 |  | ,0.012159780409013719,0.013759867641970491,0.011137541925539101,1.13158849741815,0.9159328171159358
W_B4C_70_30_wt__2p0cm,W_B4C_70_30_wt,2.0,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.9533e-01 seconds |    Reading cross sections          = 4.9112e-01 seconds |  Total time in simulation          = 1.0943e+01 seconds |    Time in transport only          = 1.0907e+01 seconds |    Time in active batches          = 1.0943e+01 seconds |    Time accumulating tallies       = 3.1286e-02 seconds |    Time writing statepoints        = 2.3627e-03 seconds |  Total time for finalization       = 1.3657e-04 seconds |  Total time elapsed                = 1.1440e+01 seconds |  Calculation Rate (active)         = 1.09664e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.05419 +/- 0.00011 |  | ,0.028851822389693298,0.032889832536067,0.021637398659417363,1.139956848889247,0.7499491147272161
W_B4C_70_30_wt__5p0cm,W_B4C_70_30_wt,5.0,True,ing batch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.8068e-01 seconds |    Reading cross sections          = 4.7678e-01 seconds |  Total time in simulation          = 1.6434e+01 seconds |    Time in transport only          = 1.6204e+01 seconds |    Time in active batches          = 1.6434e+01 seconds |    Time accumulating tallies       = 1.5660e-02 seconds |    Time writing statepoints        = 2.1100e-01 seconds |  Total time for finalization       = 1.1870e-04 seconds |  Total time elapsed                = 1.6916e+01 seconds |  Calculation Rate (active)         = 730208 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.96533 +/- 0.00016 |  | ,0.08398563187557946,0.09675444428306941,0.035676852249685316,1.1520356770835076,0.4247970927043664
W_B4C_70_30_wt__10p0cm,W_B4C_70_30_wt,10.0,True,ing batch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.7852e-01 seconds |    Reading cross sections          = 4.7451e-01 seconds |  Total time in simulation          = 2.0409e+01 seconds |    Time in transport only          = 2.0359e+01 seconds |    Time in active batches          = 2.0409e+01 seconds |    Time accumulating tallies       = 4.4519e-02 seconds |    Time writing statepoints        = 2.4249e-03 seconds |  Total time for finalization       = 1.3586e-04 seconds |  Total time elapsed                = 2.0889e+01 seconds |  Calculation Rate (active)         = 587984 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.81526 +/- 0.00019 |  | ,0.17467207658383926,0.1354495307260163,0.019767122533770925,0.7754503946771544,0.11316704375632176
