campaign,run_name,front_material,back_material,thickness_cm,ok,message,front_flux,mid_flux,back_flux,attenuation_mid_vs_front,attenuation_back_vs_front,high_energy_survival,low_energy_build_ratio,spectrum_softening_factor,composite_score
single,single__Pb__5p0cm,Pb,,5.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 2.0465e-01 seconds |    Reading cross sections          = 2.0088e-01 seconds |  Total time in simulation          = 2.9145e+01 seconds |    Time in transport only          = 2.9114e+01 seconds |    Time in active batches          = 2.9145e+01 seconds |    Time accumulating tallies       = 2.5062e-02 seconds |    Time writing statepoints        = 2.8766e-03 seconds |  Total time for finalization       = 8.9762e-04 seconds |  Total time elapsed                = 2.9352e+01 seconds |  Calculation Rate (active)         = 823471 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.30541 +/- 0.00009 |  | ,0.0600389760473928,0.06550533314678929,0.04504413586060293,1.0910468075784892,0.7502482358301141,0.6769939889470958,0.8622549666839019,1.149292894675071,1.0947268425086478
single,single__Pb__10p0cm,Pb,,10.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 2.0447e-01 seconds |    Reading cross sections          = 2.0070e-01 seconds |  Total time in simulation          = 3.0618e+01 seconds |    Time in transport only          = 3.0592e+01 seconds |    Time in active batches          = 3.0618e+01 seconds |    Time accumulating tallies       = 1.9868e-02 seconds |    Time writing statepoints        = 2.8176e-03 seconds |  Total time for finalization       = 8.8839e-04 seconds |  Total time elapsed                = 3.0825e+01 seconds |  Calculation Rate (active)         = 783856 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.49988 +/- 0.00010 |  | ,0.1273775861672392,0.1271397381282196,0.06211379865172724,0.9981327324046844,0.48763523097521655,0.40039603774145816,0.6364051247873579,1.305084383498301,0.5232477332158062
single,single__W_Ti_70_30_wt__0p5cm,W_Ti_70_30_wt,,0.5,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.6517e-01 seconds |    Reading cross sections          = 4.7715e-01 seconds |  Total time in simulation          = 2.5880e+01 seconds |    Time in transport only          = 2.5791e+01 seconds |    Time in active batches          = 2.5880e+01 seconds |    Time accumulating tallies       = 8.3064e-02 seconds |    Time writing statepoints        = 2.8664e-03 seconds |  Total time for finalization       = 8.8499e-04 seconds |  Total time elapsed                = 2.6549e+01 seconds |  Calculation Rate (active)         = 927342 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04255 +/- 0.00004 |  | ,0.0038648359602345547,0.004958993716526893,0.004627111085106282,1.2831058724225735,1.1972335003903931,1.2208430321445838,0.9660776187854032,0.806924980356296,3.2950617987040838
single,single__W_Ti_70_30_wt__1p0cm,W_Ti_70_30_wt,,1.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.7296e-01 seconds |    Reading cross sections          = 4.6921e-01 seconds |  Total time in simulation          = 2.6301e+01 seconds |    Time in transport only          = 2.6266e+01 seconds |    Time in active batches          = 2.6301e+01 seconds |    Time accumulating tallies       = 2.8835e-02 seconds |    Time writing statepoints        = 2.8688e-03 seconds |  Total time for finalization       = 8.8943e-04 seconds |  Total time elapsed                = 2.6777e+01 seconds |  Calculation Rate (active)         = 912518 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.08267 +/- 0.00006 |  | ,0.009650744402025851,0.011080071568058692,0.00965523352347385,1.1481053799054923,1.0004651580500936,0.9827893928978035,0.9492176449581198,0.9487763140117785,2.0908107359443666
single,single__W_Ti_70_30_wt__2p0cm,W_Ti_70_30_wt,,2.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.7024e-01 seconds |    Reading cross sections          = 4.6660e-01 seconds |  Total time in simulation          = 3.1335e+01 seconds |    Time in transport only          = 2.9087e+01 seconds |    Time in active batches          = 3.1335e+01 seconds |    Time accumulating tallies       = 4.3919e-02 seconds |    Time writing statepoints        = 2.2004e+00 seconds |  Total time for finalization       = 7.5395e-04 seconds |  Total time elapsed                = 3.1808e+01 seconds |  Calculation Rate (active)         = 765926 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.15450 +/- 0.00007 |  | ,0.022966416687952615,0.025739434223969525,0.01975987205562277,1.1207422809441379,0.8603811523627068,0.7942746563996159,0.9222833869031689,1.0719474553488442,1.4401453064002239
single,single__W_Ti_70_30_wt__5p0cm,W_Ti_70_30_wt,,5.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.7447e-01 seconds |    Reading cross sections          = 4.7072e-01 seconds |  Total time in simulation          = 3.6502e+01 seconds |    Time in transport only          = 3.6426e+01 seconds |    Time in active batches          = 3.6502e+01 seconds |    Time accumulating tallies       = 6.9567e-02 seconds |    Time writing statepoints        = 2.9340e-03 seconds |  Total time for finalization       = 8.9051e-04 seconds |  Total time elapsed                = 3.6979e+01 seconds |  Calculation Rate (active)         = 657506 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.30955 +/- 0.00009 |  | ,0.06855406775912844,0.07720100103161234,0.04184989980203048,1.1261330444003086,0.6104655955511537,0.47509401203042356,0.821613857400598,1.3458806907150165,0.6690742728983607
single,single__W_Ti_70_30_wt__10p0cm,W_Ti_70_30_wt,,10.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.7026e-01 seconds |    Reading cross sections          = 4.6652e-01 seconds |  Total time in simulation          = 4.2935e+01 seconds |    Time in transport only          = 4.2871e+01 seconds |    Time in active batches          = 4.2935e+01 seconds |    Time accumulating tallies       = 5.6867e-02 seconds |    Time writing statepoints        = 2.9609e-03 seconds |  Total time for finalization       = 8.9562e-04 seconds |  Total time elapsed                = 4.3408e+01 seconds |  Calculation Rate (active)         = 558989 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.43495 +/- 0.00011 |  | ,0.14588701235838059,0.1403986473801396,0.0441126720933431,0.9623793448812396,0.30237559451130275,0.19122397913274533,0.5285576458854843,1.7480168885370635,0.20606039978700483
single,single__W_B4C_70_30_wt__0p5cm,W_B4C_70_30_wt,,0.5,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.8383e-01 seconds |    Reading cross sections          = 4.7981e-01 seconds |  Total time in simulation          = 2.5543e+01 seconds |    Time in transport only          = 2.5490e+01 seconds |    Time in active batches          = 2.5543e+01 seconds |    Time accumulating tallies       = 4.6651e-02 seconds |    Time writing statepoints        = 3.0030e-03 seconds |  Total time for finalization       = 8.8502e-04 seconds |  Total time elapsed                = 2.6029e+01 seconds |  Calculation Rate (active)         = 939602 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.02354 +/- 0.00005 |  | ,0.0039624758392685835,0.005053525827189204,0.004548113790557794,1.2753455244088032,1.1477959677344836,1.1515314553941733,1.031293614086177,0.8984990739430883,2.748493794342807
single,single__W_B4C_70_30_wt__1p0cm,W_B4C_70_30_wt,,1.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.7786e-01 seconds |    Reading cross sections          = 4.7393e-01 seconds |  Total time in simulation          = 2.7569e+01 seconds |    Time in transport only          = 2.7510e+01 seconds |    Time in active batches          = 2.7569e+01 seconds |    Time accumulating tallies       = 5.2757e-02 seconds |    Time writing statepoints        = 3.0401e-03 seconds |  Total time for finalization       = 8.8565e-04 seconds |  Total time elapsed                = 2.8050e+01 seconds |  Calculation Rate (active)         = 870534 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04105 +/- 0.00006 |  | ,0.009960474289129233,0.01146048085859942,0.009272332346213847,1.150595897939045,0.9309127333759178,0.8880204607133959,0.987641134729628,1.0609384739447816,1.6566297960873493
single,single__W_B4C_70_30_wt__2p0cm,W_B4C_70_30_wt,,2.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.7612e-01 seconds |    Reading cross sections          = 4.7224e-01 seconds |  Total time in simulation          = 3.0926e+01 seconds |    Time in transport only          = 3.0872e+01 seconds |    Time in active batches          = 3.0926e+01 seconds |    Time accumulating tallies       = 4.8368e-02 seconds |    Time writing statepoints        = 3.0359e-03 seconds |  Total time for finalization       = 8.9049e-04 seconds |  Total time elapsed                = 3.1405e+01 seconds |  Calculation Rate (active)         = 776041 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.05429 +/- 0.00008 |  | ,0.023844434522112344,0.027427146053853334,0.017992352093639412,1.1502535750394303,0.7545723962106985,0.6547440585197353,0.9533348937442406,1.2634107721604204,0.9882962982953812
single,single__W_B4C_70_30_wt__5p0cm,W_B4C_70_30_wt,,5.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.9820e-01 seconds |    Reading cross sections          = 4.9035e-01 seconds |  Total time in simulation          = 4.2735e+01 seconds |    Time in transport only          = 4.2684e+01 seconds |    Time in active batches          = 4.2735e+01 seconds |    Time accumulating tallies       = 4.4288e-02 seconds |    Time writing statepoints        = 2.9736e-03 seconds |  Total time for finalization       = 8.8446e-04 seconds |  Total time elapsed                = 4.3236e+01 seconds |  Calculation Rate (active)         = 561598 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.96544 +/- 0.00011 |  | ,0.06957951533218852,0.08064222201671756,0.029539103965585716,1.1589937301476325,0.4245373631098072,0.28271822264667096,0.7883613257816593,1.8569892647492967,0.2932498438157826
single,single__W_B4C_70_30_wt__10p0cm,W_B4C_70_30_wt,,10.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.7570e-01 seconds |    Reading cross sections          = 4.7165e-01 seconds |  Total time in simulation          = 4.9104e+01 seconds |    Time in transport only          = 4.9001e+01 seconds |    Time in active batches          = 4.9104e+01 seconds |    Time accumulating tallies       = 9.5956e-02 seconds |    Time writing statepoints        = 2.9614e-03 seconds |  Total time for finalization       = 8.7710e-04 seconds |  Total time elapsed                = 4.9582e+01 seconds |  Calculation Rate (active)         = 488759 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.81557 +/- 0.00012 |  | ,0.14454662829224024,0.11306025281800965,0.016286715901930655,0.7821714982478017,0.11267447808607918,0.05744404444408177,0.29438343795477717,2.6126896077626913,0.04560318051519255
single,single__W_Ti_B4C_60_30_10_wt__0p5cm,W_Ti_B4C_60_30_10_wt,,0.5,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.2468e-01 seconds |    Reading cross sections          = 6.2083e-01 seconds |  Total time in simulation          = 2.5802e+01 seconds |    Time in transport only          = 2.5768e+01 seconds |    Time in active batches          = 2.5802e+01 seconds |    Time accumulating tallies       = 2.8245e-02 seconds |    Time writing statepoints        = 2.9160e-03 seconds |  Total time for finalization       = 8.9102e-04 seconds |  Total time elapsed                = 2.6430e+01 seconds |  Calculation Rate (active)         = 930160 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.03102 +/- 0.00004 |  | ,0.0038639669072896843,0.00495031096914576,0.004574902390576922,1.281147351393357,1.1839910900753319,1.1961395070580387,0.9890974519532064,0.8353926480048575,3.112559842523333
single,single__W_Ti_B4C_60_30_10_wt__1p0cm,W_Ti_B4C_60_30_10_wt,,1.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.3614e-01 seconds |    Reading cross sections          = 6.1009e-01 seconds |  Total time in simulation          = 2.7408e+01 seconds |    Time in transport only          = 2.7343e+01 seconds |    Time in active batches          = 2.7408e+01 seconds |    Time accumulating tallies       = 5.9122e-02 seconds |    Time writing statepoints        = 2.9466e-03 seconds |  Total time for finalization       = 8.9448e-04 seconds |  Total time elapsed                = 2.8147e+01 seconds |  Calculation Rate (active)         = 875655 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.05894 +/- 0.00005 |  | ,0.009640597120692287,0.011046744081490336,0.009427168873626898,1.145856832641615,0.9778615116477285,0.9499656373738983,0.9752779767669582,0.9973579746662056,1.911847495340608
single,single__W_Ti_B4C_60_30_10_wt__2p0cm,W_Ti_B4C_60_30_10_wt,,2.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.4002e-01 seconds |    Reading cross sections          = 6.3609e-01 seconds |  Total time in simulation          = 3.0454e+01 seconds |    Time in transport only          = 3.0375e+01 seconds |    Time in active batches          = 3.0454e+01 seconds |    Time accumulating tallies       = 7.2425e-02 seconds |    Time writing statepoints        = 3.0452e-03 seconds |  Total time for finalization       = 8.8795e-04 seconds |  Total time elapsed                = 3.1098e+01 seconds |  Calculation Rate (active)         = 788070 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.10431 +/- 0.00007 |  | ,0.022938157563635354,0.025783210888701967,0.01892639252982413,1.1240314666587248,0.8251051758328135,0.7463992388424365,0.9396263280845221,1.13879582337913,1.2653392482276888
single,single__W_Ti_B4C_60_30_10_wt__5p0cm,W_Ti_B4C_60_30_10_wt,,5.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.1799e-01 seconds |    Reading cross sections          = 6.1402e-01 seconds |  Total time in simulation          = 4.0624e+01 seconds |    Time in transport only          = 4.0518e+01 seconds |    Time in active batches          = 4.0624e+01 seconds |    Time accumulating tallies       = 9.9045e-02 seconds |    Time writing statepoints        = 3.1397e-03 seconds |  Total time for finalization       = 8.9645e-04 seconds |  Total time elapsed                = 4.1246e+01 seconds |  Calculation Rate (active)         = 590784 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.17040 +/- 0.00010 |  | ,0.06814639164201512,0.07789162106221573,0.037330570209252636,1.1430043350115144,0.5477996605507248,0.4055021198748407,0.8312325955112682,1.517402538500098,0.5074023303874367
single,single__W_Ti_B4C_60_30_10_wt__10p0cm,W_Ti_B4C_60_30_10_wt,,10.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.0741e-01 seconds |    Reading cross sections          = 6.0336e-01 seconds |  Total time in simulation          = 5.0365e+01 seconds |    Time in transport only          = 5.0299e+01 seconds |    Time in active batches          = 5.0365e+01 seconds |    Time accumulating tallies       = 5.9143e-02 seconds |    Time writing statepoints        = 3.0265e-03 seconds |  Total time for finalization       = 8.8618e-04 seconds |  Total time elapsed                = 5.0976e+01 seconds |  Calculation Rate (active)         = 476522 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.17570 +/- 0.00012 |  | ,0.14375170905632825,0.13421643082510973,0.032707651560461036,0.9336684183178499,0.22752878400662865,0.13306490593004794,0.49222335353584656,2.163345423245084,0.1191695405998242
