score,net_electric,TBR,fail_rate,wall_load,wall_temp,bootstrap,blanket_model,blanket_attenuation,blanket_front_heating_frac,capex_billion,annual_revenue_musd,annual_cost_musd
588680.6952762491,1158.4765156966673,1.4000000000000001,0.0,5.692264322965364,101.05066588263418,0.85,openmc_dataset,0.6606909270370473,0.1090683656491526,9.883336700007199,593672.8752339144,889.500303000648
588009.9911860364,1149.4055378181752,1.4000000000000001,0.0,4.673510140346141,150.22083533553987,0.2006189024409052,openmc_dataset,0.1529146527737298,0.3777032448746892,10.882975759621276,589024.361910302,979.4678183659149
587774.5549281365,1148.829277515505,1.4000000000000001,0.0,4.912234380720449,62.344804353913666,0.22913173519302976,openmc_dataset,0.0889233981704377,0.0794333560745966,10.594329919378685,588729.0515555958,953.4896927440817
587610.8548388238,1153.745072448545,1.4000000000000001,0.0,5.537838466961233,183.52984273945663,0.7873459553040123,openmc_dataset,0.1497821447359825,0.1197433525738467,9.977744383209796,591248.1998269814,897.9969944888817
584397.4649860215,1901.1722919093131,1.4000000000000001,0.0,7.138336602788546,165.26987213863535,0.3769186800620049,openmc_dataset,0.1529146527737298,0.3777032448746892,12.636482549281492,974274.7527118465,1137.2834294353343
584358.921853302,1142.2685556781448,1.4000000000000001,0.0,5.690533531395309,55.25242831128923,0.48902262687121256,openmc_dataset,0.0896542534974534,0.3180598481999513,9.987645540509991,585366.9440428221,898.8880986458992
583818.7614247486,1146.0879247250202,1.4000000000000001,0.0,5.9791073737061,189.79438579860374,0.7766986567039419,openmc_dataset,0.2624920326700026,0.4903807722872729,9.847069496127107,587324.2179045839,886.2362546514397
581377.7639106661,1293.4185470199147,1.4000000000000001,0.0,6.5177723565268675,72.15663158116078,0.2644727443395282,openmc_dataset,0.1728712773436662,0.0623965700406681,11.182021763233173,662825.2686058255,1006.3819586909856
580266.5843103412,1134.2596186077433,1.4000000000000001,0.0,3.782629490484977,91.13208918664844,0.46140921273541813,openmc_dataset,0.1699056629935615,0.0603921377380106,10.164486741559573,581262.6841517242,914.8038067403616
579054.5332577983,1131.827207578118,1.4000000000000001,0.0,5.848783875451999,60.29085793191495,0.20827276612982745,openmc_dataset,0.0820874524379707,0.231701718409985,10.62079213303989,580016.1707954825,955.8712919735901
578698.8452961787,1202.904573803961,1.4000000000000001,0.0,6.329901815182917,195.59462008911845,0.85,openmc_dataset,0.0663090442541364,0.4668087379690344,10.506091732337401,616440.4778915779,945.5482559103662
576872.2867190251,1137.5606886222752,1.4000000000000001,0.0,3.7512706111385214,29.093358644799054,0.85,openmc_dataset,0.0982363434691065,0.6107389593344842,9.86758330074361,582954.3504913712,888.0824970669248
576701.021927428,1135.2607780363344,1.4000000000000001,0.0,5.227165529048195,169.8188075795252,0.85,openmc_dataset,0.0552893260349023,0.2971869109839704,10.607148956925261,581775.7383125,954.6434061232735
575814.463693245,1125.3767424854345,1.4000000000000001,0.0,5.905092948249771,200.6525151480588,0.5157595592663978,openmc_dataset,0.0989686251571368,0.2132591991157364,10.084225414762741,576710.5654540857,907.5802873286467
571479.5526625777,1124.9544116928294,1.4000000000000001,0.0,3.242047238552064,24.059669846561114,0.85,openmc_dataset,0.2095937169426268,0.4595982099172934,9.730741572401755,576494.1378161072,875.7667415161579
571066.9577391652,1157.498672003447,1.4000000000000001,0.0,6.265710666108169,118.35063213865624,0.48548090315385317,openmc_dataset,0.2991145733904731,0.3872639234616473,10.30357874443325,593171.7694548864,927.3220869989924
570717.9413591346,1463.1201129780166,1.4000000000000001,0.0,6.761409533768292,198.29046146180883,0.85,openmc_dataset,0.2358922586251081,0.4150390923976803,11.96897511725766,749790.5330967144,1077.2077605531895
569199.5617774966,1112.8688480202925,1.4000000000000001,0.0,4.958997399293462,40.94057571930452,0.6615362594703956,openmc_dataset,0.0631761323572562,0.3563295210262603,9.577409534494322,570300.769856479,861.9668581044889
567410.4798924667,1168.433861563664,1.4000000000000001,0.0,6.318743082034685,178.05067790261697,0.2857758882481067,openmc_dataset,0.0749210113857065,0.0630038481484063,9.879301711408141,598775.6166969151,889.1371540267327
