TBR,blanket_attenuation,blanket_front_heating_frac,blanket_model,bootstrap,capex_billion,fG,frac_cap,lithium_thickness,lithium_velocity,net_electric,ok,score,wall_load
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.673151327004007,0.7,0.65,0.004,1.0,4955.511975752986,True,2099795.4213932385,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.6723674749224,0.7,0.65,0.004,2.0,4955.2103229125805,True,2099643.6009818763,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.6723674749224,0.7,0.65,0.001,2.0,4955.2103229125805,True,2099643.5982342074,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.6723674749224,0.7,0.65,0.008,2.0,4955.2103229125805,True,2099643.595054406,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.6723674749224,0.7,0.65,0.002,2.0,4955.2103229125805,True,2099641.9209143803,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.6723674749224,0.7,0.65,0.012,2.0,4955.2103229125805,True,2099631.812501332,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.66846199852267,0.7,0.65,0.004,3.5,4953.70744536842,True,2098877.063950228,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.66846199852267,0.7,0.65,0.002,3.5,4953.70744536842,True,2098877.012163,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.66846199852267,0.7,0.65,0.001,3.5,4953.70744536842,True,2098876.8474910078,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.66846199852267,0.7,0.65,0.012,3.5,4953.70744536842,True,2098875.622570292,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.66846199852267,0.7,0.65,0.008,3.5,4953.70744536842,True,2098873.656349779,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.673249307507707,0.7,0.65,0.02,0.5,4955.549682358036,True,2098549.801013157,7.699287381168643
